Description                                                                             ,Price     ,Rating ,Rating Count        ,URL
"vivo T2x 5G (Marine Blue, 128 GB)"                                                     ,"₹12,999" ,   4.4 ,"4,05,719 Ratings " ,https://www.flipkart.com//vivo-t2x-5g-marine-blue-128-gb/p/itmcb8f0f6a85d5d?pid=MOBGZBFU4HBKKFSN&lid=LSTMOBGZBFU4HBKKFSNXXMXTS&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_80&otracker=search&otracker1=search&fm=organic&iid=cf8fad6c-8f89-4c5c-834c-80e5373458d6.MOBGZBFU4HBKKFSN.SEARCH&ppt=sp&ppn=sp&ssid=zr1c7qyrg00000001715709797283&qH=eb4af0bf07c16429
"vivo T2x 5G (Aurora Gold, 128 GB)"                                                     ,"₹12,999" ,   4.4 ,"4,05,719 Ratings " ,https://www.flipkart.com//vivo-t2x-5g-aurora-gold-128-gb/p/itmcb8f0f6a85d5d?pid=MOBGZBFUFNDXSGHS&lid=LSTMOBGZBFUFNDXSGHSMEZSSN&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&spotlightTagId=BestsellerId_tyy%2F4io&srno=s_4_81&otracker=search&otracker1=search&fm=organic&iid=cf8fad6c-8f89-4c5c-834c-80e5373458d6.MOBGZBFUFNDXSGHS.SEARCH&ppt=sp&ppn=sp&ssid=zr1c7qyrg00000001715709797283&qH=eb4af0bf07c16429
"vivo T2x 5G (Sunstone Orange, 128 GB)"                                                 ,"₹12,999" ,   4.4 ,"4,05,719 Ratings " ,https://www.flipkart.com//vivo-t2x-5g-sunstone-orange-128-gb/p/itmcb8f0f6a85d5d?pid=MOBGXZG9HX9EUTZR&lid=LSTMOBGXZG9HX9EUTZRVKASRL&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_82&otracker=search&otracker1=search&fm=organic&iid=cf8fad6c-8f89-4c5c-834c-80e5373458d6.MOBGXZG9HX9EUTZR.SEARCH&ppt=sp&ppn=sp&ssid=zr1c7qyrg00000001715709797283&qH=eb4af0bf07c16429
"vivo T2x 5G (Glimmer Black, 128 GB)"                                                   ,"₹14,999" ,   4.3 ,"69,669 Ratings "   ,https://www.flipkart.com//vivo-t2x-5g-glimmer-black-128-gb/p/itmcb8f0f6a85d5d?pid=MOBGZBFUZEMCKRGE&lid=LSTMOBGZBFUZEMCKRGEW3VLBC&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_83&otracker=search&otracker1=search&fm=organic&iid=cf8fad6c-8f89-4c5c-834c-80e5373458d6.MOBGZBFUZEMCKRGE.SEARCH&ppt=sp&ppn=sp&ssid=zr1c7qyrg00000001715709797283&qH=eb4af0bf07c16429
"vivo T2x 5G (Black Gladiator, 128 GB)"                                                 ,"₹11,999" ,   4.4 ,"1,71,813 Ratings " ,https://www.flipkart.com//vivo-t2x-5g-black-gladiator-128-gb/p/itmcb8f0f6a85d5d?pid=MOBGXZG9KZTVDKHG&lid=LSTMOBGXZG9KZTVDKHGHHE5JQ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_84&otracker=search&otracker1=search&fm=organic&iid=cf8fad6c-8f89-4c5c-834c-80e5373458d6.MOBGXZG9KZTVDKHG.SEARCH&ppt=sp&ppn=sp&ssid=zr1c7qyrg00000001715709797283&qH=eb4af0bf07c16429
"vivo T2x 5G (Aurora Gold, 128 GB)"                                                     ,"₹14,999" ,   4.3 ,"69,669 Ratings "   ,https://www.flipkart.com//vivo-t2x-5g-aurora-gold-128-gb/p/itmcb8f0f6a85d5d?pid=MOBGZBFUSEFSWASX&lid=LSTMOBGZBFUSEFSWASXBYGWK9&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_85&otracker=search&otracker1=search&fm=organic&iid=cf8fad6c-8f89-4c5c-834c-80e5373458d6.MOBGZBFUSEFSWASX.SEARCH&ppt=sp&ppn=sp&ssid=zr1c7qyrg00000001715709797283&qH=eb4af0bf07c16429
"vivo T2x 5G (Black Gladiator, 128 GB)"                                                 ,"₹14,999" ,   4.3 ,"69,669 Ratings "   ,https://www.flipkart.com//vivo-t2x-5g-black-gladiator-128-gb/p/itmcb8f0f6a85d5d?pid=MOBGXZG9GWN7SMQK&lid=LSTMOBGXZG9GWN7SMQKBTE6JO&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_86&otracker=search&otracker1=search&fm=organic&iid=cf8fad6c-8f89-4c5c-834c-80e5373458d6.MOBGXZG9GWN7SMQK.SEARCH&ppt=sp&ppn=sp&ssid=zr1c7qyrg00000001715709797283&qH=eb4af0bf07c16429
"vivo T2x 5G (Marine Blue, 128 GB)"                                                     ,"₹11,999" ,   4.4 ,"1,71,813 Ratings " ,https://www.flipkart.com//vivo-t2x-5g-marine-blue-128-gb/p/itmcb8f0f6a85d5d?pid=MOBGZBFUPTU7DNCA&lid=LSTMOBGZBFUPTU7DNCAHXPJPG&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_87&otracker=search&otracker1=search&fm=organic&iid=cf8fad6c-8f89-4c5c-834c-80e5373458d6.MOBGZBFUPTU7DNCA.SEARCH&ppt=sp&ppn=sp&ssid=zr1c7qyrg00000001715709797283&qH=eb4af0bf07c16429
"vivo T2x 5G (Sunstone Orange, 128 GB)"                                                 ,"₹11,999" ,   4.4 ,"1,71,813 Ratings " ,https://www.flipkart.com//vivo-t2x-5g-sunstone-orange-128-gb/p/itmcb8f0f6a85d5d?pid=MOBGXZG9N7GSM9XJ&lid=LSTMOBGXZG9N7GSM9XJOLZEUY&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_88&otracker=search&otracker1=search&fm=organic&iid=cf8fad6c-8f89-4c5c-834c-80e5373458d6.MOBGXZG9N7GSM9XJ.SEARCH&ppt=sp&ppn=sp&ssid=zr1c7qyrg00000001715709797283&qH=eb4af0bf07c16429
"vivo T2x 5G (Marine Blue, 128 GB)"                                                     ,"₹14,999" ,   4.3 ,"69,669 Ratings "   ,https://www.flipkart.com//vivo-t2x-5g-marine-blue-128-gb/p/itmcb8f0f6a85d5d?pid=MOBGZBFUZHRYUKVR&lid=LSTMOBGZBFUZHRYUKVRNME6VW&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_89&otracker=search&otracker1=search&fm=organic&iid=cf8fad6c-8f89-4c5c-834c-80e5373458d6.MOBGZBFUZHRYUKVR.SEARCH&ppt=sp&ppn=sp&ssid=zr1c7qyrg00000001715709797283&qH=eb4af0bf07c16429
"realme C51 (Carbon Black, 64 GB)"                                                      ,"₹7,999"  ,   4.3 ,"80,666 Ratings "   ,https://www.flipkart.com//realme-c51-carbon-black-64-gb/p/itm0e93bcb87927f?pid=MOBGSQGGZ7HQMEZD&lid=LSTMOBGSQGGZ7HQMEZDQMM5MX&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_90&otracker=search&otracker1=search&fm=organic&iid=cf8fad6c-8f89-4c5c-834c-80e5373458d6.MOBGSQGGZ7HQMEZD.SEARCH&ppt=sp&ppn=sp&ssid=zr1c7qyrg00000001715709797283&qH=eb4af0bf07c16429
"realme C51 (Mint Green, 64 GB)"                                                        ,"₹7,999"  ,   4.3 ,"80,666 Ratings "   ,https://www.flipkart.com//realme-c51-mint-green-64-gb/p/itm0e93bcb87927f?pid=MOBGSQGGC7NY4PXC&lid=LSTMOBGSQGGC7NY4PXCOCBP4E&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_91&otracker=search&otracker1=search&fm=organic&iid=cf8fad6c-8f89-4c5c-834c-80e5373458d6.MOBGSQGGC7NY4PXC.SEARCH&ppt=sp&ppn=sp&ssid=zr1c7qyrg00000001715709797283&qH=eb4af0bf07c16429
"POCO C65 (Pastel Blue, 128 GB)"                                                        ,"₹7,499"  ,   4.2 ,"4,446 Ratings "    ,https://www.flipkart.com//poco-c65-pastel-blue-128-gb/p/itm496cf027e5826?pid=MOBGVVTXTQDGZ7JY&lid=LSTMOBGVVTXTQDGZ7JYJ1XDW1&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_92&otracker=search&otracker1=search&fm=organic&iid=cf8fad6c-8f89-4c5c-834c-80e5373458d6.MOBGVVTXTQDGZ7JY.SEARCH&ppt=sp&ppn=sp&ssid=zr1c7qyrg00000001715709797283&qH=eb4af0bf07c16429
"vivo T2x 5G (Aurora Gold, 128 GB)"                                                     ,"₹11,999" ,   4.4 ,"1,71,813 Ratings " ,https://www.flipkart.com//vivo-t2x-5g-aurora-gold-128-gb/p/itmcb8f0f6a85d5d?pid=MOBGZBFUQMTHYHSH&lid=LSTMOBGZBFUQMTHYHSH0PCGX7&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_93&otracker=search&otracker1=search&fm=organic&iid=cf8fad6c-8f89-4c5c-834c-80e5373458d6.MOBGZBFUQMTHYHSH.SEARCH&ppt=sp&ppn=sp&ssid=zr1c7qyrg00000001715709797283&qH=eb4af0bf07c16429
"realme P1 5G (Phoenix Red, 128 GB)"                                                    ,"₹15,999" ,   4.4 ,"5,623 Ratings "    ,https://www.flipkart.com//realme-p1-5g-phoenix-red-128-gb/p/itmae4447062b5b5?pid=MOBGYQ6BXSENZRV3&lid=LSTMOBGYQ6BXSENZRV35OQT6P&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_94&otracker=search&otracker1=search&fm=organic&iid=cf8fad6c-8f89-4c5c-834c-80e5373458d6.MOBGYQ6BXSENZRV3.SEARCH&ppt=sp&ppn=sp&ssid=zr1c7qyrg00000001715709797283&qH=eb4af0bf07c16429
"realme P1 5G (Peacock Green, 128 GB)"                                                  ,"₹15,999" ,   4.4 ,"5,623 Ratings "    ,https://www.flipkart.com//realme-p1-5g-peacock-green-128-gb/p/itmae4447062b5b5?pid=MOBGYQ6BEHHQ9H7X&lid=LSTMOBGYQ6BEHHQ9H7XUGYV7T&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_95&otracker=search&otracker1=search&fm=organic&iid=cf8fad6c-8f89-4c5c-834c-80e5373458d6.MOBGYQ6BEHHQ9H7X.SEARCH&ppt=sp&ppn=sp&ssid=zr1c7qyrg00000001715709797283&qH=eb4af0bf07c16429
"SAMSUNG Galaxy F34 5G (Electric Black, 128 GB)"                                        ,"₹12,999" ,   4.2 ,"30,693 Ratings "   ,https://www.flipkart.com//samsung-galaxy-f34-5g-electric-black-128-gb/p/itm85da260a1ae3c?pid=MOBGRZMYDDS8SBXZ&lid=LSTMOBGRZMYDDS8SBXZJUP7PL&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_96&otracker=search&otracker1=search&fm=organic&iid=cf8fad6c-8f89-4c5c-834c-80e5373458d6.MOBGRZMYDDS8SBXZ.SEARCH&ppt=sp&ppn=sp&ssid=zr1c7qyrg00000001715709797283&qH=eb4af0bf07c16429
"Infinix HOT 40i (Starfall Green, 256 GB)"                                              ,"₹8,999"  ,   4.1 ,"5,904 Ratings "    ,https://www.flipkart.com//infinix-hot-40i-starfall-green-256-gb/p/itma7412e2a212c6?pid=MOBGXZGH2XZTHTZS&lid=LSTMOBGXZGH2XZTHTZSDCVLP2&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_97&otracker=search&otracker1=search&fm=organic&iid=2c061532-c17c-43e0-a81f-6b539de0d5c0.MOBGXZGH2XZTHTZS.SEARCH&ppt=sp&ppn=sp&ssid=n7q82ap5mo0000001715709798352&qH=eb4af0bf07c16429
"vivo T2x 5G (Black Gladiator, 128 GB)"                                                 ,"₹12,999" ,   4.4 ,"4,05,719 Ratings " ,https://www.flipkart.com//vivo-t2x-5g-black-gladiator-128-gb/p/itmcb8f0f6a85d5d?pid=MOBGXZG9A9UCT35A&lid=LSTMOBGXZG9A9UCT35AGNETW4&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_98&otracker=search&otracker1=search&fm=organic&iid=2c061532-c17c-43e0-a81f-6b539de0d5c0.MOBGXZG9A9UCT35A.SEARCH&ppt=sp&ppn=sp&ssid=n7q82ap5mo0000001715709798352&qH=eb4af0bf07c16429
"SAMSUNG Galaxy F34 5G (Orchid Violet, 128 GB)"                                         ,"₹12,999" ,   4.2 ,"30,693 Ratings "   ,https://www.flipkart.com//samsung-galaxy-f34-5g-orchid-violet-128-gb/p/itm97f82a0acbe1f?pid=MOBGRZMYGSVHDBGJ&lid=LSTMOBGRZMYGSVHDBGJ3I9H32&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_99&otracker=search&otracker1=search&fm=organic&iid=2c061532-c17c-43e0-a81f-6b539de0d5c0.MOBGRZMYGSVHDBGJ.SEARCH&ppt=sp&ppn=sp&ssid=n7q82ap5mo0000001715709798352&qH=eb4af0bf07c16429
"Motorola g64 5G (Pearl Blue, 128 GB)"                                                  ,"₹14,999" ,   4.2 ,"2,375 Ratings "    ,https://www.flipkart.com//motorola-g64-5g-pearl-blue-128-gb/p/itm68710cef5104b?pid=MOBGY2JU53P3KMG9&lid=LSTMOBGY2JU53P3KMG9IXP4DQ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_100&otracker=search&otracker1=search&fm=organic&iid=2c061532-c17c-43e0-a81f-6b539de0d5c0.MOBGY2JU53P3KMG9.SEARCH&ppt=sp&ppn=sp&ssid=n7q82ap5mo0000001715709798352&qH=eb4af0bf07c16429
"Infinix SMART 8 HD (Crystal Green, 64 GB)"                                             ,"₹6,499"  ,   4.3 ,"26,923 Ratings "   ,https://www.flipkart.com//infinix-smart-8-hd-crystal-green-64-gb/p/itm709d885ba6ac1?pid=MOBGVAPXGPFUDHYK&lid=LSTMOBGVAPXGPFUDHYKXUDYPL&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_101&otracker=search&otracker1=search&fm=organic&iid=2c061532-c17c-43e0-a81f-6b539de0d5c0.MOBGVAPXGPFUDHYK.SEARCH&ppt=sp&ppn=sp&ssid=n7q82ap5mo0000001715709798352&qH=eb4af0bf07c16429
"Infinix SMART 8 HD (Galaxy White, 64 GB)"                                              ,"₹6,499"  ,   4.3 ,"26,923 Ratings "   ,https://www.flipkart.com//infinix-smart-8-hd-galaxy-white-64-gb/p/itm709d885ba6ac1?pid=MOBGVAPX2VJGYWZP&lid=LSTMOBGVAPX2VJGYWZP0HJ6TW&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_102&otracker=search&otracker1=search&fm=organic&iid=2c061532-c17c-43e0-a81f-6b539de0d5c0.MOBGVAPX2VJGYWZP.SEARCH&ppt=sp&ppn=sp&ssid=n7q82ap5mo0000001715709798352&qH=eb4af0bf07c16429
"Infinix SMART 8 HD (Shiny Gold, 64 GB)"                                                ,"₹6,499"  ,   4.3 ,"26,923 Ratings "   ,https://www.flipkart.com//infinix-smart-8-hd-shiny-gold-64-gb/p/itm709d885ba6ac1?pid=MOBGVAPXG4WHFR9M&lid=LSTMOBGVAPXG4WHFR9MJIYCWG&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_103&otracker=search&otracker1=search&fm=organic&iid=2c061532-c17c-43e0-a81f-6b539de0d5c0.MOBGVAPXG4WHFR9M.SEARCH&ppt=sp&ppn=sp&ssid=n7q82ap5mo0000001715709798352&qH=eb4af0bf07c16429
"POCO M6 5G (Polaris Green, 128 GB)"                                                    ,"₹9,999"  ,   4.3 ,"16,333 Ratings "   ,https://www.flipkart.com//poco-m6-5g-polaris-green-128-gb/p/itme030edda18194?pid=MOBGXTV9ZDZUQBHR&lid=LSTMOBGXTV9ZDZUQBHRZRCSRG&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_104&otracker=search&otracker1=search&fm=organic&iid=2c061532-c17c-43e0-a81f-6b539de0d5c0.MOBGXTV9ZDZUQBHR.SEARCH&ppt=sp&ppn=sp&ssid=n7q82ap5mo0000001715709798352&qH=eb4af0bf07c16429
"POCO M6 Pro 5G (Forest Green, 256 GB)"                                                 ,"₹11,499" ,   4.2 ,"16,317 Ratings "   ,https://www.flipkart.com//poco-m6-pro-5g-forest-green-256-gb/p/itm5600e7d7f5ddc?pid=MOBGVGDQ5JZ9YX2G&lid=LSTMOBGVGDQ5JZ9YX2GMH9CUM&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_105&otracker=search&otracker1=search&fm=organic&iid=2c061532-c17c-43e0-a81f-6b539de0d5c0.MOBGVGDQ5JZ9YX2G.SEARCH&ppt=sp&ppn=sp&ssid=n7q82ap5mo0000001715709798352&qH=eb4af0bf07c16429
LAVA A1 Josh BOL Keypad Mobile|1000 mAh Battery|Expandable Storage 32GB                 ,₹940      ,   4.1 ,"4,222 Ratings "    ,https://www.flipkart.com//lava-a1-josh-bol-keypad-mobile-1000-mah-battery-expandable-storage-32gb/p/itm435dfc68caaa0?pid=MOBGPWJ4RUNKMTQJ&lid=LSTMOBGPWJ4RUNKMTQJ6E44WD&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_106&otracker=search&otracker1=search&fm=organic&iid=2c061532-c17c-43e0-a81f-6b539de0d5c0.MOBGPWJ4RUNKMTQJ.SEARCH&ppt=sp&ppn=sp&ssid=n7q82ap5mo0000001715709798352&qH=eb4af0bf07c16429
"Infinix HOT 40i (Horizon Gold, 256 GB)"                                                ,"₹8,999"  ,   4.1 ,"5,904 Ratings "    ,https://www.flipkart.com//infinix-hot-40i-horizon-gold-256-gb/p/itma7412e2a212c6?pid=MOBGXZGHKMQ5TSBT&lid=LSTMOBGXZGHKMQ5TSBTCNZ27C&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_107&otracker=search&otracker1=search&fm=organic&iid=2c061532-c17c-43e0-a81f-6b539de0d5c0.MOBGXZGHKMQ5TSBT.SEARCH&ppt=sp&ppn=sp&ssid=n7q82ap5mo0000001715709798352&qH=eb4af0bf07c16429
"Nokia 105 Single SIM, Keypad Mobile Phone with Wireless FM Radio"                      ,"₹1,199"  ,   4.1 ,"98,531 Ratings "   ,https://www.flipkart.com//nokia-105-single-sim-keypad-mobile-phone-wireless-fm-radio/p/itm1e2206f816463?pid=MOBGQFVG6MXANY2Q&lid=LSTMOBGQFVG6MXANY2QAZSY9G&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_108&otracker=search&otracker1=search&fm=organic&iid=2c061532-c17c-43e0-a81f-6b539de0d5c0.MOBGQFVG6MXANY2Q.SEARCH&ppt=sp&ppn=sp&ssid=n7q82ap5mo0000001715709798352&qH=eb4af0bf07c16429
"Nokia 130 Music Dual Sim, Music Player, Wireless FM Radio and Dedicated Music Buttons" ,"₹1,914"  ,   4.2 ,"2,182 Ratings "    ,https://www.flipkart.com//nokia-130-music-dual-sim-player-wireless-fm-radio-dedicated-buttons/p/itm2d76fa931c507?pid=MOBGSFECGGXAPF5B&lid=LSTMOBGSFECGGXAPF5BBWGANA&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_109&otracker=search&otracker1=search&fm=organic&iid=2c061532-c17c-43e0-a81f-6b539de0d5c0.MOBGSFECGGXAPF5B.SEARCH&ppt=sp&ppn=sp&ssid=n7q82ap5mo0000001715709798352&qH=eb4af0bf07c16429
"Infinix SMART 8 HD (Timber Black, 64 GB)"                                              ,"₹6,499"  ,   4.3 ,"26,923 Ratings "   ,https://www.flipkart.com//infinix-smart-8-hd-timber-black-64-gb/p/itm709d885ba6ac1?pid=MOBGVAPX8EG26HZW&lid=LSTMOBGVAPX8EG26HZW7NAQCU&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_110&otracker=search&otracker1=search&fm=organic&iid=2c061532-c17c-43e0-a81f-6b539de0d5c0.MOBGVAPX8EG26HZW.SEARCH&ppt=sp&ppn=sp&ssid=n7q82ap5mo0000001715709798352&qH=eb4af0bf07c16429
"realme P1 5G (Phoenix Red, 128 GB)"                                                    ,"₹16,999" ,   4.4 ,"1,563 Ratings "    ,https://www.flipkart.com//realme-p1-5g-phoenix-red-128-gb/p/itmae4447062b5b5?pid=MOBGZSU4BBYYMSEV&lid=LSTMOBGZSU4BBYYMSEVEEHYG2&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_111&otracker=search&otracker1=search&fm=organic&iid=2c061532-c17c-43e0-a81f-6b539de0d5c0.MOBGZSU4BBYYMSEV.SEARCH&ppt=sp&ppn=sp&ssid=n7q82ap5mo0000001715709798352&qH=eb4af0bf07c16429
"Motorola g64 5G (Ice Lilac, 256 GB)"                                                   ,"₹16,999" ,   4.1 ,"1,467 Ratings "    ,https://www.flipkart.com//motorola-g64-5g-ice-lilac-256-gb/p/itm1df450f035292?pid=MOBGY2JUGGJZJQNK&lid=LSTMOBGY2JUGGJZJQNKKF5P9H&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_112&otracker=search&otracker1=search&fm=organic&iid=2c061532-c17c-43e0-a81f-6b539de0d5c0.MOBGY2JUGGJZJQNK.SEARCH&ppt=sp&ppn=sp&ssid=n7q82ap5mo0000001715709798352&qH=eb4af0bf07c16429
"Apple iPhone 15 (Black, 128 GB)"                                                       ,"₹71,999" ,   4.6 ,"30,018 Ratings "   ,https://www.flipkart.com//apple-iphone-15-black-128-gb/p/itm6ac6485515ae4?pid=MOBGTAGPTB3VS24W&lid=LSTMOBGTAGPTB3VS24WVZNSC6&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&spotlightTagId=BestsellerId_tyy%2F4io&srno=s_5_113&otracker=search&otracker1=search&fm=organic&iid=2c061532-c17c-43e0-a81f-6b539de0d5c0.MOBGTAGPTB3VS24W.SEARCH&ppt=sp&ppn=sp&ssid=n7q82ap5mo0000001715709798352&qH=eb4af0bf07c16429
"Nokia 130 Music Dual Sim, Music Player, Wireless FM Radio and Dedicated Music Buttons" ,"₹1,980"  ,   4.2 ,"2,182 Ratings "    ,https://www.flipkart.com//nokia-130-music-dual-sim-player-wireless-fm-radio-dedicated-buttons/p/itm2d76fa931c507?pid=MOBGSFECH2EHS6EZ&lid=LSTMOBGSFECH2EHS6EZD7HXSC&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_114&otracker=search&otracker1=search&fm=organic&iid=2c061532-c17c-43e0-a81f-6b539de0d5c0.MOBGSFECH2EHS6EZ.SEARCH&ppt=sp&ppn=sp&ssid=n7q82ap5mo0000001715709798352&qH=eb4af0bf07c16429
"Nokia 130 Music Dual Sim, Music Player, Wireless FM Radio and Dedicated Music Buttons" ,"₹1,826"  ,   4.2 ,"2,182 Ratings "    ,https://www.flipkart.com//nokia-130-music-dual-sim-player-wireless-fm-radio-dedicated-buttons/p/itm2d76fa931c507?pid=MOBGSFEC2SSXVUNB&lid=LSTMOBGSFEC2SSXVUNBOTXZL8&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_115&otracker=search&otracker1=search&fm=organic&iid=2c061532-c17c-43e0-a81f-6b539de0d5c0.MOBGSFEC2SSXVUNB.SEARCH&ppt=sp&ppn=sp&ssid=n7q82ap5mo0000001715709798352&qH=eb4af0bf07c16429
"REDMI 12 5G (Pastel Blue, 128 GB)"                                                     ,"₹12,499" ,   4.2 ,"22,062 Ratings "   ,https://www.flipkart.com//redmi-12-5g-pastel-blue-128-gb/p/itm78076aae16588?pid=MOBGS7K3BFTXMMGG&lid=LSTMOBGS7K3BFTXMMGGHGLY9K&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_116&otracker=search&otracker1=search&fm=organic&iid=2c061532-c17c-43e0-a81f-6b539de0d5c0.MOBGS7K3BFTXMMGG.SEARCH&ppt=sp&ppn=sp&ssid=n7q82ap5mo0000001715709798352&qH=eb4af0bf07c16429
"Infinix HOT 40i (Palm Blue, 256 GB)"                                                   ,"₹8,999"  ,   4.1 ,"5,904 Ratings "    ,https://www.flipkart.com//infinix-hot-40i-palm-blue-256-gb/p/itma7412e2a212c6?pid=MOBGXZGHGAD7H8QG&lid=LSTMOBGXZGHGAD7H8QGKOJZHW&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_117&otracker=search&otracker1=search&fm=organic&iid=2c061532-c17c-43e0-a81f-6b539de0d5c0.MOBGXZGHGAD7H8QG.SEARCH&ppt=sp&ppn=sp&ssid=n7q82ap5mo0000001715709798352&qH=eb4af0bf07c16429
"Apple iPhone 15 (Green, 128 GB)"                                                       ,"₹71,999" ,   4.6 ,"30,018 Ratings "   ,https://www.flipkart.com//apple-iphone-15-green-128-gb/p/itm235cd318bde73?pid=MOBGTAGPYYWZRUJX&lid=LSTMOBGTAGPYYWZRUJXXIP6YM&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_118&otracker=search&otracker1=search&fm=organic&iid=2c061532-c17c-43e0-a81f-6b539de0d5c0.MOBGTAGPYYWZRUJX.SEARCH&ppt=sp&ppn=sp&ssid=n7q82ap5mo0000001715709798352&qH=eb4af0bf07c16429
"realme P1 5G (Peacock Green, 256 GB)"                                                  ,"₹18,999" ,   4.4 ,"1,563 Ratings "    ,https://www.flipkart.com//realme-p1-5g-peacock-green-256-gb/p/itmae4447062b5b5?pid=MOBGYQ6BMZHJBQSN&lid=LSTMOBGYQ6BMZHJBQSNQ5LHLN&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_119&otracker=search&otracker1=search&fm=organic&iid=2c061532-c17c-43e0-a81f-6b539de0d5c0.MOBGYQ6BMZHJBQSN.SEARCH&ppt=sp&ppn=sp&ssid=n7q82ap5mo0000001715709798352&qH=eb4af0bf07c16429
"realme P1 5G (Peacock Green, 128 GB)"                                                  ,"₹16,999" ,   4.4 ,"1,563 Ratings "    ,https://www.flipkart.com//realme-p1-5g-peacock-green-128-gb/p/itmae4447062b5b5?pid=MOBGZSU4HH7YZW6D&lid=LSTMOBGZSU4HH7YZW6D3I1RBM&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_120&otracker=search&otracker1=search&fm=organic&iid=2c061532-c17c-43e0-a81f-6b539de0d5c0.MOBGZSU4HH7YZW6D.SEARCH&ppt=sp&ppn=sp&ssid=n7q82ap5mo0000001715709798352&qH=eb4af0bf07c16429
"realme C53 (Champion Gold, 128 GB)"                                                    ,"₹9,999"  ,   4.4 ,"1,20,719 Ratings " ,https://www.flipkart.com//realme-c53-champion-gold-128-gb/p/itm5df90168ecd05?pid=MOBGTEVGHM9ZPZBB&lid=LSTMOBGTEVGHM9ZPZBBYVV7IY&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_6_121&otracker=search&otracker1=search&fm=organic&iid=6d4ad0bb-6984-4556-9986-0c27941bd3c8.MOBGTEVGHM9ZPZBB.SEARCH&ppt=sp&ppn=sp&ssid=coonqq7a3k0000001715709799539&qH=eb4af0bf07c16429
"realme C53 (Champion Black, 64 GB)"                                                    ,"₹10,999" ,   4.4 ,"1,20,719 Ratings " ,https://www.flipkart.com//realme-c53-champion-black-64-gb/p/itm5df90168ecd05?pid=MOBGQY93HQSAGAXG&lid=LSTMOBGQY93HQSAGAXGQEKU9E&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_6_122&otracker=search&otracker1=search&fm=organic&iid=6d4ad0bb-6984-4556-9986-0c27941bd3c8.MOBGQY93HQSAGAXG.SEARCH&ppt=sp&ppn=sp&ssid=coonqq7a3k0000001715709799539&qH=eb4af0bf07c16429
