Description,Price,Rating,Review Count,URL
"ASUS Vivobook 15, Intel Celeron N4020, 15.6"" (39.62 cms) HD, Thin and Light Laptop (8GB/512GB SSD/Integrated Graphics/Windows 11/Office 2021/Fingerprint/Silver/1.8 kg), X515MA-BR024WS","₹28,230",4.0 out of 5 stars,"1,490",https://www.amazon.in/ASUS-SmartChoice-Integrated-Fingerprint-X515MA-BR024WS/dp/B0C1GM4C6V/ref=sr_1_19?dib=eyJ2IjoiMSJ9.bvh9Hk9U0ke6CdrvPSmFUhhQkwD6ImRbLouN9a11EDmliYW2XbS_RTJZZCUpgjEcw8xfJ8ya6E4qXzPMp54fs0ObbsGUXF9lHSHKwXsDgTQ4JcxLgUTA1Q0a7edHtiph45J6RJdEjPo8wMyVNWNiiqi_cIm3147TQ4z7IAzJ50QVahOSSMsiPQct-P2yDCWeu3DQsoQYm-aDcNU18hAtsvuozYtAtgU_ONUKE_DpZww.qokMyA9rc6zU5Y7KHpMhw1KueJgEiU0v-n_1YsQ07oI&dib_tag=se&keywords=laptops&qid=1716895946&sr=8-19
"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 15.6 inch (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/3months Game Pass/Arctic Grey/1.63Kg), 82RK00VWIN","₹34,199",4.1 out of 5 stars,874,https://www.amazon.in/Lenovo-IdeaPad-39-62cm-Windows-82RK00VWIN/dp/B0CR7WG86N/ref=sr_1_20?dib=eyJ2IjoiMSJ9.bvh9Hk9U0ke6CdrvPSmFUhhQkwD6ImRbLouN9a11EDmliYW2XbS_RTJZZCUpgjEcw8xfJ8ya6E4qXzPMp54fs0ObbsGUXF9lHSHKwXsDgTQ4JcxLgUTA1Q0a7edHtiph45J6RJdEjPo8wMyVNWNiiqi_cIm3147TQ4z7IAzJ50QVahOSSMsiPQct-P2yDCWeu3DQsoQYm-aDcNU18hAtsvuozYtAtgU_ONUKE_DpZww.qokMyA9rc6zU5Y7KHpMhw1KueJgEiU0v-n_1YsQ07oI&dib_tag=se&keywords=laptops&qid=1716895946&sr=8-20
"(Refurbished) Lenovo ThinkPad 6th Gen Intel Core i5 Thin & Light HD Touchscreen Laptop (8 GB RAM/500 GB HDD/14"" (35.6 cm) HD/Windows 11/WiFi/Bluetooth 4.1/Webcam/Integrated HD Graphics)","₹16,299",4.5 out of 5 stars,5,https://www.amazon.in/Refurbished-Lenovo-Touchscreen-Bluetooth-Integrated/dp/B0D33N5K7V/ref=sr_1_21?dib=eyJ2IjoiMSJ9.bvh9Hk9U0ke6CdrvPSmFUhhQkwD6ImRbLouN9a11EDmliYW2XbS_RTJZZCUpgjEcw8xfJ8ya6E4qXzPMp54fs0ObbsGUXF9lHSHKwXsDgTQ4JcxLgUTA1Q0a7edHtiph45J6RJdEjPo8wMyVNWNiiqi_cIm3147TQ4z7IAzJ50QVahOSSMsiPQct-P2yDCWeu3DQsoQYm-aDcNU18hAtsvuozYtAtgU_ONUKE_DpZww.qokMyA9rc6zU5Y7KHpMhw1KueJgEiU0v-n_1YsQ07oI&dib_tag=se&keywords=laptops&qid=1716895946&sr=8-21
"Lenovo IdeaPad 1 AMD Ryzen 5 5500U 15.6"" HD Thin and Light Laptop (16GB/512GB SSD/Windows 11 Home/MS Office 2021/Cloud Grey/1.61Kg), 82R400ERIN","₹40,990",4.1 out of 5 stars,"1,771",https://www.amazon.in/Lenovo-IdeaPad-Laptop-Windows-82R400ERIN/dp/B0CP2KRYLM/ref=sr_1_22?dib=eyJ2IjoiMSJ9.bvh9Hk9U0ke6CdrvPSmFUhhQkwD6ImRbLouN9a11EDmliYW2XbS_RTJZZCUpgjEcw8xfJ8ya6E4qXzPMp54fs0ObbsGUXF9lHSHKwXsDgTQ4JcxLgUTA1Q0a7edHtiph45J6RJdEjPo8wMyVNWNiiqi_cIm3147TQ4z7IAzJ50QVahOSSMsiPQct-P2yDCWeu3DQsoQYm-aDcNU18hAtsvuozYtAtgU_ONUKE_DpZww.qokMyA9rc6zU5Y7KHpMhw1KueJgEiU0v-n_1YsQ07oI&dib_tag=se&keywords=laptops&qid=1716895946&sr=8-22
(Refurbished) 2020 HP Chromebook x360 Laptop Computer 8th Gen Intel Core i3-8130U up to 3.4GHz (Beat i5-7200U) 8GB DDR4 RAM 64GB eMMC 14inch FHD 2-in-1 Touchscreen,"₹14,452",3.8 out of 5 stars,118,https://www.amazon.in/HP-Chromebook-Computer-i3-8130U-Touchscreen/dp/B0858DLD9F/ref=sr_1_23?dib=eyJ2IjoiMSJ9.bvh9Hk9U0ke6CdrvPSmFUhhQkwD6ImRbLouN9a11EDmliYW2XbS_RTJZZCUpgjEcw8xfJ8ya6E4qXzPMp54fs0ObbsGUXF9lHSHKwXsDgTQ4JcxLgUTA1Q0a7edHtiph45J6RJdEjPo8wMyVNWNiiqi_cIm3147TQ4z7IAzJ50QVahOSSMsiPQct-P2yDCWeu3DQsoQYm-aDcNU18hAtsvuozYtAtgU_ONUKE_DpZww.qokMyA9rc6zU5Y7KHpMhw1KueJgEiU0v-n_1YsQ07oI&dib_tag=se&keywords=laptops&qid=1716895946&sr=8-23
"HP Laptop 15,12th Gen Intel Core i3-1215U,15.6 inch(39.6 cm),FHD,Anti-Glare,8 GB DDR4,512 GB SSD,Windows 11,MSO,Dual Speakers,1.69 kg,Natural Silver,15s-fq5326TU","₹36,900",4.1 out of 5 stars,"1,878",https://www.amazon.in/HP-i3-1215U-Anti-Glare-Speakers-15s-fq5326TU/dp/B0CYQ257C1/ref=sr_1_24?dib=eyJ2IjoiMSJ9.bvh9Hk9U0ke6CdrvPSmFUhhQkwD6ImRbLouN9a11EDmliYW2XbS_RTJZZCUpgjEcw8xfJ8ya6E4qXzPMp54fs0ObbsGUXF9lHSHKwXsDgTQ4JcxLgUTA1Q0a7edHtiph45J6RJdEjPo8wMyVNWNiiqi_cIm3147TQ4z7IAzJ50QVahOSSMsiPQct-P2yDCWeu3DQsoQYm-aDcNU18hAtsvuozYtAtgU_ONUKE_DpZww.qokMyA9rc6zU5Y7KHpMhw1KueJgEiU0v-n_1YsQ07oI&dib_tag=se&keywords=laptops&qid=1716895946&sr=8-24
"Dell 15 Laptop, Intel Core i5-1235U Processor/16GB DDR4/512GB SSD/Intel UHD Graphics/15.6"" (39.62cm) FHD Display/Win 11 + MSO'21/15 Month McAfee/Carbon Black/Thin & Light 1.69kg","₹52,490",3.8 out of 5 stars,75,https://www.amazon.in/Dell-Vostro-Metal-i5-1235U-35-56Cms/dp/B0BQJ7WR2R/ref=sr_1_25?dib=eyJ2IjoiMSJ9.bvh9Hk9U0ke6CdrvPSmFUhhQkwD6ImRbLouN9a11EDmliYW2XbS_RTJZZCUpgjEcw8xfJ8ya6E4qXzPMp54fs0ObbsGUXF9lHSHKwXsDgTQ4JcxLgUTA1Q0a7edHtiph45J6RJdEjPo8wMyVNWNiiqi_cIm3147TQ4z7IAzJ50QVahOSSMsiPQct-P2yDCWeu3DQsoQYm-aDcNU18hAtsvuozYtAtgU_ONUKE_DpZww.qokMyA9rc6zU5Y7KHpMhw1KueJgEiU0v-n_1YsQ07oI&dib_tag=se&keywords=laptops&qid=1716895946&sr=8-25
"(Refurbished) HP EliteBook 430 G6 8th Gen Core i5 Laptop, 8 GB RAM, 512GB SSD , 13.3 inch, Windows 11 (Upgraded), MS Office, black","₹21,199",5.0 out of 5 stars,1,https://www.amazon.in/Refurbished-HP-EliteBook-430-G6/dp/B0CXNDCM7V/ref=sr_1_26?dib=eyJ2IjoiMSJ9.bvh9Hk9U0ke6CdrvPSmFUhhQkwD6ImRbLouN9a11EDmliYW2XbS_RTJZZCUpgjEcw8xfJ8ya6E4qXzPMp54fs0ObbsGUXF9lHSHKwXsDgTQ4JcxLgUTA1Q0a7edHtiph45J6RJdEjPo8wMyVNWNiiqi_cIm3147TQ4z7IAzJ50QVahOSSMsiPQct-P2yDCWeu3DQsoQYm-aDcNU18hAtsvuozYtAtgU_ONUKE_DpZww.qokMyA9rc6zU5Y7KHpMhw1KueJgEiU0v-n_1YsQ07oI&dib_tag=se&keywords=laptops&qid=1716895946&sr=8-26
"Lenovo IdeaPad Slim 5 AMD Ryzen 5 7530U 14"" (35.5cm) WUXGA+ IPS Laptop (16GB/512GB SSD/Win 11/Office 2021/Backlit KB/FHD Camera/Alexa/3 Month Game Pass/Arctic Grey/1.46Kg), 82XE004RIN","₹56,190",4.2 out of 5 stars,26,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1OTgwMzIwMDg3MjM0MTQ4OjE3MTY4OTU5NDY6c3BfbXRmOjMwMDA1MDQ0ODExNzgzMjo6MDo6&url=%2FLenovo-IdeaPad-35-5cm-Backlit-82XE004RIN%2Fdp%2FB0CCNR29M6%2Fref%3Dsr_1_27_sspa%3Fdib%3DeyJ2IjoiMSJ9.bvh9Hk9U0ke6CdrvPSmFUhhQkwD6ImRbLouN9a11EDmliYW2XbS_RTJZZCUpgjEcw8xfJ8ya6E4qXzPMp54fs0ObbsGUXF9lHSHKwXsDgTQ4JcxLgUTA1Q0a7edHtiph45J6RJdEjPo8wMyVNWNiiqi_cIm3147TQ4z7IAzJ50QVahOSSMsiPQct-P2yDCWeu3DQsoQYm-aDcNU18hAtsvuozYtAtgU_ONUKE_DpZww.qokMyA9rc6zU5Y7KHpMhw1KueJgEiU0v-n_1YsQ07oI%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1716895946%26sr%3D8-27-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Dell 15 Laptop, Intel Core i5-1235U Processor/16GB DDR4/512GB SSD/Intel UHD Graphics/15.6"" (39.62cm) FHD Display/Win 11 + MSO'21/15 Month McAfee/Carbon Black/Thin & Light 1.69kg","₹52,490",3.8 out of 5 stars,75,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1OTgwMzIwMDg3MjM0MTQ4OjE3MTY4OTU5NDY6c3BfbXRmOjMwMDE5NzEyNzEyODEzMjo6MDo6&url=%2FDell-Vostro-Metal-i5-1235U-35-56Cms%2Fdp%2FB0BQJ7WR2R%2Fref%3Dsr_1_28_sspa%3Fdib%3DeyJ2IjoiMSJ9.bvh9Hk9U0ke6CdrvPSmFUhhQkwD6ImRbLouN9a11EDmliYW2XbS_RTJZZCUpgjEcw8xfJ8ya6E4qXzPMp54fs0ObbsGUXF9lHSHKwXsDgTQ4JcxLgUTA1Q0a7edHtiph45J6RJdEjPo8wMyVNWNiiqi_cIm3147TQ4z7IAzJ50QVahOSSMsiPQct-P2yDCWeu3DQsoQYm-aDcNU18hAtsvuozYtAtgU_ONUKE_DpZww.qokMyA9rc6zU5Y7KHpMhw1KueJgEiU0v-n_1YsQ07oI%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1716895946%26sr%3D8-28-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"HP 15s, Ryzen 5-5500U, 16GB RAM/512GB SSD 15.6-inches(39.6 cm) FHD, Micro-Edge, Anti-Glare Laptop/Alexa Built-in/Windows 11 /AMD Radeon Graphics/Dual Speakers/MS Office 2021/1.69 Kg, 15s-eq2182AU","₹44,990",4.1 out of 5 stars,"2,699",https://www.amazon.in/HP-15-6-inches-Micro-Edge-Anti-Glare-15s-eq2182AU/dp/B0B4N77Y34/ref=sr_1_29?dib=eyJ2IjoiMSJ9.bvh9Hk9U0ke6CdrvPSmFUhhQkwD6ImRbLouN9a11EDmliYW2XbS_RTJZZCUpgjEcw8xfJ8ya6E4qXzPMp54fs0ObbsGUXF9lHSHKwXsDgTQ4JcxLgUTA1Q0a7edHtiph45J6RJdEjPo8wMyVNWNiiqi_cIm3147TQ4z7IAzJ50QVahOSSMsiPQct-P2yDCWeu3DQsoQYm-aDcNU18hAtsvuozYtAtgU_ONUKE_DpZww.qokMyA9rc6zU5Y7KHpMhw1KueJgEiU0v-n_1YsQ07oI&dib_tag=se&keywords=laptops&qid=1716895946&sr=8-29
"(Refurbished) Lenovo ThinkPad 7th Gen Intel Core i5 Thin & Light Touchscreen HD Laptop (16 GB DDR4 RAM/512 GB SSD/14"" (35.6 cm) HD/Windows 11/Laptop Cooling Pad/MS Office/WiFi/Webcam/Intel Graphics)","₹22,500",4.0 out of 5 stars,11,https://www.amazon.in/Refurbished-Lenovo-ThinkPad-Touchscreen-Graphics/dp/B0CTR1TR32/ref=sr_1_30?dib=eyJ2IjoiMSJ9.bvh9Hk9U0ke6CdrvPSmFUhhQkwD6ImRbLouN9a11EDmliYW2XbS_RTJZZCUpgjEcw8xfJ8ya6E4qXzPMp54fs0ObbsGUXF9lHSHKwXsDgTQ4JcxLgUTA1Q0a7edHtiph45J6RJdEjPo8wMyVNWNiiqi_cIm3147TQ4z7IAzJ50QVahOSSMsiPQct-P2yDCWeu3DQsoQYm-aDcNU18hAtsvuozYtAtgU_ONUKE_DpZww.qokMyA9rc6zU5Y7KHpMhw1KueJgEiU0v-n_1YsQ07oI&dib_tag=se&keywords=laptops&qid=1716895946&sr=8-30
"HP 250 G9 Intel Celeron Dual Core 4500u - (8 GB/256 GB SSD/DOS) 8Y2Y9PA Laptop (15.6 inch, Silver, 1.75 kg)","₹22,490",3.0 out of 5 stars,3,https://www.amazon.in/HP-Intel-Celeron-Dual-4500u/dp/B0CZDRCHQ5/ref=sr_1_31?dib=eyJ2IjoiMSJ9.bvh9Hk9U0ke6CdrvPSmFUhhQkwD6ImRbLouN9a11EDmliYW2XbS_RTJZZCUpgjEcw8xfJ8ya6E4qXzPMp54fs0ObbsGUXF9lHSHKwXsDgTQ4JcxLgUTA1Q0a7edHtiph45J6RJdEjPo8wMyVNWNiiqi_cIm3147TQ4z7IAzJ50QVahOSSMsiPQct-P2yDCWeu3DQsoQYm-aDcNU18hAtsvuozYtAtgU_ONUKE_DpZww.qokMyA9rc6zU5Y7KHpMhw1KueJgEiU0v-n_1YsQ07oI&dib_tag=se&keywords=laptops&qid=1716895946&sr=8-31
"Acer [Smartchoice] Aspire Lite AMD Ryzen 3 5300U Premium Thin and Light Laptop (Windows 11 Home/8 GB RAM/512 GB SSD) AL15-41 with 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG","₹28,990",3.9 out of 5 stars,336,https://www.amazon.in/Acer-Smartchoice-Premium-Windows-AL15-41/dp/B0CWTSF1TK/ref=sr_1_32?dib=eyJ2IjoiMSJ9.bvh9Hk9U0ke6CdrvPSmFUhhQkwD6ImRbLouN9a11EDmliYW2XbS_RTJZZCUpgjEcw8xfJ8ya6E4qXzPMp54fs0ObbsGUXF9lHSHKwXsDgTQ4JcxLgUTA1Q0a7edHtiph45J6RJdEjPo8wMyVNWNiiqi_cIm3147TQ4z7IAzJ50QVahOSSMsiPQct-P2yDCWeu3DQsoQYm-aDcNU18hAtsvuozYtAtgU_ONUKE_DpZww.qokMyA9rc6zU5Y7KHpMhw1KueJgEiU0v-n_1YsQ07oI&dib_tag=se&keywords=laptops&qid=1716895946&sr=8-32
"(Refurbished) Dell Latitude Laptop 5400 Intel Core i5 Mobile-8th Gen -Processor , 16 GB Ram & 512 GB SSD, 14 Inches FHD 1080p Screen Notebook Computer","₹24,199",3.9 out of 5 stars,19,https://www.amazon.in/Refurbished-Dell-Latitude-Mobile-8th-Processor/dp/B0CGRQWCD7/ref=sr_1_33?dib=eyJ2IjoiMSJ9.bvh9Hk9U0ke6CdrvPSmFUhhQkwD6ImRbLouN9a11EDmliYW2XbS_RTJZZCUpgjEcw8xfJ8ya6E4qXzPMp54fs0ObbsGUXF9lHSHKwXsDgTQ4JcxLgUTA1Q0a7edHtiph45J6RJdEjPo8wMyVNWNiiqi_cIm3147TQ4z7IAzJ50QVahOSSMsiPQct-P2yDCWeu3DQsoQYm-aDcNU18hAtsvuozYtAtgU_ONUKE_DpZww.qokMyA9rc6zU5Y7KHpMhw1KueJgEiU0v-n_1YsQ07oI&dib_tag=se&keywords=laptops&qid=1716895946&sr=8-33
"(Refurbished) HP C640 10th Gen Intel Core i5 Thin & Light Touchscreen FHD Laptop (8 GB DDR4 RAM | 64 GB eMMC | 14"" (35.6 cm) FHD | Windows 11 | WiFi | Bluetooth | Intel Graphics)","₹17,999",3.8 out of 5 stars,31,https://www.amazon.in/Refurbished-HP-Touchscreen-Bluetooth-Graphics/dp/B0CWZSJV9W/ref=sr_1_34?dib=eyJ2IjoiMSJ9.bvh9Hk9U0ke6CdrvPSmFUhhQkwD6ImRbLouN9a11EDmliYW2XbS_RTJZZCUpgjEcw8xfJ8ya6E4qXzPMp54fs0ObbsGUXF9lHSHKwXsDgTQ4JcxLgUTA1Q0a7edHtiph45J6RJdEjPo8wMyVNWNiiqi_cIm3147TQ4z7IAzJ50QVahOSSMsiPQct-P2yDCWeu3DQsoQYm-aDcNU18hAtsvuozYtAtgU_ONUKE_DpZww.qokMyA9rc6zU5Y7KHpMhw1KueJgEiU0v-n_1YsQ07oI&dib_tag=se&keywords=laptops&qid=1716895946&sr=8-34
"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/1Yr ADP Free/3months Game Pass/Arctic Grey/1.63Kg), 82RK00VTIN","₹37,490",4.1 out of 5 stars,271,https://www.amazon.in/Lenovo-IdeaPad-39-62cm-Warranty-82RK006DIN/dp/B0B4JPC8GT/ref=sr_1_35?dib=eyJ2IjoiMSJ9.bvh9Hk9U0ke6CdrvPSmFUhhQkwD6ImRbLouN9a11EDmliYW2XbS_RTJZZCUpgjEcw8xfJ8ya6E4qXzPMp54fs0ObbsGUXF9lHSHKwXsDgTQ4JcxLgUTA1Q0a7edHtiph45J6RJdEjPo8wMyVNWNiiqi_cIm3147TQ4z7IAzJ50QVahOSSMsiPQct-P2yDCWeu3DQsoQYm-aDcNU18hAtsvuozYtAtgU_ONUKE_DpZww.qokMyA9rc6zU5Y7KHpMhw1KueJgEiU0v-n_1YsQ07oI&dib_tag=se&keywords=laptops&qid=1716895946&sr=8-35
"HP 15s 12th Gen Intel Core i5, 15/6inch (39.6 cm), 8GB RAM, 512GB SSD, Intel Iris Xe Graphics, Backlit Kb, (Win 11 Home, Natural Silver, 1.69kg), fq5202TU / fq5329TU","₹49,500",4.0 out of 5 stars,917,https://www.amazon.in/HP-Graphics-Backlit-fq5202TU-fq5329TU/dp/B0CJM5Z6FY/ref=sr_1_36?dib=eyJ2IjoiMSJ9.bvh9Hk9U0ke6CdrvPSmFUhhQkwD6ImRbLouN9a11EDmliYW2XbS_RTJZZCUpgjEcw8xfJ8ya6E4qXzPMp54fs0ObbsGUXF9lHSHKwXsDgTQ4JcxLgUTA1Q0a7edHtiph45J6RJdEjPo8wMyVNWNiiqi_cIm3147TQ4z7IAzJ50QVahOSSMsiPQct-P2yDCWeu3DQsoQYm-aDcNU18hAtsvuozYtAtgU_ONUKE_DpZww.qokMyA9rc6zU5Y7KHpMhw1KueJgEiU0v-n_1YsQ07oI&dib_tag=se&keywords=laptops&qid=1716895946&sr=8-36
"ASUS TUF F15 Gaming Laptop, Intel Core i5-11400H 11th Gen, 15.6""(39.62 cms) FHD 144Hz, RTX 3050 4GB Graphics, (8GB RAM /512GB SSD/90WHrs Battery/Windows 11/Office 2021/Black/2.3 kg) FX506HC-HN089WS","₹60,490",4.2 out of 5 stars,204,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1OTgwMzIwMDg3MjM0MTQ4OjE3MTY4OTU5NDY6c3BfYnRmOjMwMDExOTI5NjkzNTAzMjo6MDo6&url=%2FASUS-i5-11400H-RTX-3050-Graphics-FX506HC-HN089WS%2Fdp%2FB0B3DMMS9L%2Fref%3Dsr_1_37_sspa%3Fdib%3DeyJ2IjoiMSJ9.bvh9Hk9U0ke6CdrvPSmFUhhQkwD6ImRbLouN9a11EDmliYW2XbS_RTJZZCUpgjEcw8xfJ8ya6E4qXzPMp54fs0ObbsGUXF9lHSHKwXsDgTQ4JcxLgUTA1Q0a7edHtiph45J6RJdEjPo8wMyVNWNiiqi_cIm3147TQ4z7IAzJ50QVahOSSMsiPQct-P2yDCWeu3DQsoQYm-aDcNU18hAtsvuozYtAtgU_ONUKE_DpZww.qokMyA9rc6zU5Y7KHpMhw1KueJgEiU0v-n_1YsQ07oI%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1716895946%26sr%3D8-37-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"MSI GF63 Thin, Intel 11th Gen. i5-11260H, 40CM FHD 144Hz Gaming Laptop (16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce GTX 1650 Max Q,GDDR6 4GB/Black/2.04Kg), 11SC-1629IN","₹51,990",3.7 out of 5 stars,23,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1OTgwMzIwMDg3MjM0MTQ4OjE3MTY4OTU5NDY6c3BfYnRmOjMwMDE2NzI3NzQxNDgzMjo6MDo6&url=%2FMSI-i5-11260H-Windows-GeForce-11SC-1629IN%2Fdp%2FB0CJ9QYGTD%2Fref%3Dsr_1_38_sspa%3Fdib%3DeyJ2IjoiMSJ9.bvh9Hk9U0ke6CdrvPSmFUhhQkwD6ImRbLouN9a11EDmliYW2XbS_RTJZZCUpgjEcw8xfJ8ya6E4qXzPMp54fs0ObbsGUXF9lHSHKwXsDgTQ4JcxLgUTA1Q0a7edHtiph45J6RJdEjPo8wMyVNWNiiqi_cIm3147TQ4z7IAzJ50QVahOSSMsiPQct-P2yDCWeu3DQsoQYm-aDcNU18hAtsvuozYtAtgU_ONUKE_DpZww.qokMyA9rc6zU5Y7KHpMhw1KueJgEiU0v-n_1YsQ07oI%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1716895946%26sr%3D8-38-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"Lenovo [Smartchoice] LOQ 12th Gen Intel Core i5-12450HX 15.6"" (39.6cm) 144Hz 300Nits FHD Gaming Laptop (16GB/512GB SSD/Win 11/ RTX 3050 6GB Graphics/RGB/MSO 21/3 Mon Game Pass/Grey/2.4Kg), 83GS003UIN","₹67,990",4.0 out of 5 stars,19,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4ODYxMjQ1Njg1MTIwMTQ4OjE3MTY4OTU5NDk6c3BfYXRmX25leHQ6MzAwMTY3MDgxNjc5NDMyOjowOjo&url=%2FLenovo-Smartchoice-i5-12450HX-Graphics-83GS003UIN%2Fdp%2FB0CX8XPKWJ%2Fref%3Dsr_1_33_sspa%3Fdib%3DeyJ2IjoiMSJ9.vVd9P46UOFHgPu5Z0_0aAwmUkyeIQdn_bPjRvGhQS-gs7I4GlxKW9ilWY69LtRgOEVo8ZsJfwX47-5bKakf705Svc5mmzKubNc6sIdp8dw-i9e70a_gHp1q0QDjnDw_0onBxtD1hl1116Dez8QhVeeFkIGC322jDe8Ozo0QWCe9K7cDR2TldvMrbjbGsKWM1a_UbkXSc0N7txNikqO99GIBq_ByXCiQlfT3p7uv1bWw.Z7IJD_4PPShrz0Crdmr2voVCl1xpUCEN6gQcu-Ja_D4%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1716895948%26sr%3D8-33-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Lenovo IdeaPad Pro 5 Intel Evo Core Ultra 9 185H Built-in AI 14"" (35.56cm) 2.8K-OLED 400Nits 120Hz Laptop (32GB/1TB SSD/Win11/Office 21/FHD+IR Camera/Alexa/3 Mon Game Pass/Grey/1.4Kg), 83D2001GIN","₹1,07,990",5.0 out of 5 stars,6,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4ODYxMjQ1Njg1MTIwMTQ4OjE3MTY4OTU5NDk6c3BfYXRmX25leHQ6MzAwMTY1MzcwMzQ2MjMyOjowOjo&url=%2FLenovo-IdeaPad-35-56cm-2-8K-OLED-83D2001GIN%2Fdp%2FB0CY2LDT1S%2Fref%3Dsr_1_34_sspa%3Fdib%3DeyJ2IjoiMSJ9.vVd9P46UOFHgPu5Z0_0aAwmUkyeIQdn_bPjRvGhQS-gs7I4GlxKW9ilWY69LtRgOEVo8ZsJfwX47-5bKakf705Svc5mmzKubNc6sIdp8dw-i9e70a_gHp1q0QDjnDw_0onBxtD1hl1116Dez8QhVeeFkIGC322jDe8Ozo0QWCe9K7cDR2TldvMrbjbGsKWM1a_UbkXSc0N7txNikqO99GIBq_ByXCiQlfT3p7uv1bWw.Z7IJD_4PPShrz0Crdmr2voVCl1xpUCEN6gQcu-Ja_D4%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1716895948%26sr%3D8-34-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Lenovo [Smartchoice] LOQ 12th Gen Intel Core i5-12450HX 15.6"" (39.6cm) 144Hz 300Nits FHD Gaming Laptop (16GB/512GB SSD/Win 11/ RTX 3050 6GB Graphics/RGB/MSO 21/3 Mon Game Pass/Grey/2.4Kg), 83GS003UIN","₹67,990",4.0 out of 5 stars,19,https://www.amazon.in/Lenovo-Smartchoice-i5-12450HX-Graphics-83GS003UIN/dp/B0CX8XPKWJ/ref=sr_1_35?dib=eyJ2IjoiMSJ9.vVd9P46UOFHgPu5Z0_0aAwmUkyeIQdn_bPjRvGhQS-gs7I4GlxKW9ilWY69LtRgOEVo8ZsJfwX47-5bKakf705Svc5mmzKubNc6sIdp8dw-i9e70a_gHp1q0QDjnDw_0onBxtD1hl1116Dez8QhVeeFkIGC322jDe8Ozo0QWCe9K7cDR2TldvMrbjbGsKWM1a_UbkXSc0N7txNikqO99GIBq_ByXCiQlfT3p7uv1bWw.Z7IJD_4PPShrz0Crdmr2voVCl1xpUCEN6gQcu-Ja_D4&dib_tag=se&keywords=laptops&qid=1716895948&sr=8-35
"ZEBRONICS PRO Series Y NBC 2S, Intel Core 11th Gen i5 Processor 16GB RAM & 512GB SSD Laptop, 15.6 Inch (39.6 CM), IPS Display, Ultra Slim, 38.5Wh Large Battery, Windows 11, Silver, 1.76 Kg","₹28,490",3.7 out of 5 stars,41,https://www.amazon.in/ZEBRONICS-Processor-15-6-Inch-Display-Battery/dp/B0CM3N8LVG/ref=sr_1_36?dib=eyJ2IjoiMSJ9.vVd9P46UOFHgPu5Z0_0aAwmUkyeIQdn_bPjRvGhQS-gs7I4GlxKW9ilWY69LtRgOEVo8ZsJfwX47-5bKakf705Svc5mmzKubNc6sIdp8dw-i9e70a_gHp1q0QDjnDw_0onBxtD1hl1116Dez8QhVeeFkIGC322jDe8Ozo0QWCe9K7cDR2TldvMrbjbGsKWM1a_UbkXSc0N7txNikqO99GIBq_ByXCiQlfT3p7uv1bWw.Z7IJD_4PPShrz0Crdmr2voVCl1xpUCEN6gQcu-Ja_D4&dib_tag=se&keywords=laptops&qid=1716895948&sr=8-36
